id,name,content,label
156,占道经营。,2020年9月2日上午。11点。在***中发现**花园15号楼西门乐，小柄房占道经营。,0
157,***环境污染,2020年9月9号上午9点左右***村网格员在日常查看村情时发现，村北的一块田地旁扔着一些用过的农药瓶子，这些农药瓶上的残留会给土壤，河流，地下水造成严重污染，而且这些塑料在自然条件下很难被分解，如果让小孩捡到会很危险。,4
158,商铺排查,2020年9月8日上午9点15分，***区第二网格网格员***，对***区商铺进行排查人员安全情况。,0
159,看到路上有乱丢的矿泉水瓶,送孩子上学的路上看到有人随意丢掉的矿泉水瓶,4
160,清理乱晒花生,***街道***村网格员，网格员在创城巡查小区10号楼前有一堆花生在晾晒，影响小区环境整洁，与居民询问找到晒花生的主人，耐心劝解居民不要乱晒影响小区环境卫生整洁，大家一起维护小区环境，经过劝说居民同意收起花生，维护环境、爱护环境需要大家一起努力做好创城各项工作，网格员非常感谢居民配合。,1
161,车辆乱停乱放，联系车主挪车,车辆乱停乱放，联系车主挪车,2
162,整善环境,整治人居环境卫生情况。,0
163,道路上的泥土,上午巡查至***道和***河交汇处道路上有些散落的泥土造成空气污染,16
164,网格员帮助居民解决更换水表保温,2020年9月3日上午9：40，**区网格员巡查辖区安全环保卫生情况，看见辖区居民正在楼下打开水箱盖看水闸门，网格员上前询句才知道水闸门保温没全包装完整，就帮助居民打电话咨询施工方，施工方师傅说这只是前期工作这几天就能包装完整，网格员告知居民让大家不要着急很快就能包装完整，居民才放心回家了。,0
165,私拉电线给电动车充电,2021年2月1日上午10时10分左右，***社区第二网格网格员***在***内进行日常巡查，巡查时发现，小区有一处私拉电线给电动车充电的现象，有业主从自己家里扯出一根电线给电动车充电，且电线有些缠绕，容易发生危险，存在一定的安全隐患。,8
166,配合创城，禁止乱挂物品胡乱晾晒,2020年9月2号，***网格员在网格内进行巡查，发现乱挂物品胡乱晾晒。,0
167,消防安全排查,2020年9月3日上午，**区***社区*****，***网格*网格员常*凤排查楼道内消防设施，排查灭火器压力不足的做好记录，及时告知物业人员进行整改。避免安全隐患发生，保证居民安全生活环境。,0
168,车辆停放在路中央,2020年9月8日早上8:23分***县***街道***村***在网格内巡查中发现村中心街十字路口中央处停放一辆轿车，我立及上前查看情况。,2
169,乱堆乱放影响交通,2020年9月8日下午3:58，***村网格员，在巡查到***村后街中段时，发现村民在道路中央晾晒一些塑料制品，并在路面设置路障，完全阻碍此路段正常交通，给大家带来不便。,1
170,村内道路乱涂乱画,村内道路乱涂乱画,0
171,道路上的杂物,巡查发现在我村村东处有很多花生碎叶和伴有很多沙土影响村貌,0
172,疫情排查,2.1号上午***点左右***网格员***在***本区域内进行疫情排查工作。,0
173,车辆乱停放,居民把车辆停在人行道上，影响居民正常行走,0
174,社区领导网格员**慰问老人,社区领导网格员**慰问老人,0
175,入户宣传满意度调查问卷,入户宣传满意度调查问卷，增加居民对满意度调查问卷的知晓率，满意率。,0
176,生活垃圾,2020年9月16日******东，垃圾池有散落的生活垃圾，影响小区市容。,3
177,小区发现许多蛰人虫子，联系物业打药处理,2020年9月3日上午10点50分，**街道***社区***网格员***和***网格***，在***小区网格群里发现居民反映小区里的树上有许多蛰人的虫子，蛰了好几个人了，尤其是孩子和老人，导致现在居民都不敢走到树下，于是网格员赶紧联系物业沟通打药问题，物业也立刻采取行动对小区里的树进行打药处理，居民看到表示非常感谢。,0
178,清理路面污染,网格内日常巡查时发现我村村民***家危房拆除后，宅基地比路面要高出一部分，暴雨过后，一部分泥土顺水流到街上，天气好了，泥土干后有村民经过总是带起灰尘，路面也一层土，给清洁人员加大了工作力度，而且问题也没有得到有效解决。每当村民路过都是捂着口鼻，我立即把这个情况上报给网格长，网格长了解到情况后，立马安排专人对路面进行清理。,0
179,小区绿化带内井盖未盖,2020年9月2号下午3点25分，**社区***网格员在巡查时发现***别墅23号楼东侧绿化带内井盖打开后未盖，存在安全隐患，发现此情况后，网格员立即上报社区，后社区联系物业，得知是物业维修后忘记合上，现井盖已盖好。,0
180,网格内巡查草坪停车处理,在区域巡查时发现，区域内，草坪上有停车现象，对草坪有损坏，影响了小区整体环境卫生，及时与车主进行了协调沟通，进行了处理。,0
181,清理柴草,9.8上午八点，***村网格员***在网格内巡查时，发现村西胡同马路上晾晒一些柴草，影响村容村貌，通知村民进行清理。,0
182,村东胡同车辆挡路,9月8日下午***村网格员巡查走访至***时，发现***里有一辆车辆停在路中挡路，考虑到如不及时开走会影响过往车辆及居民，于是主动上前协调该车主及时把车开走。,2
183,小区大门损坏,2020年9月8日17点41分左右，***社区第六网格网格员***，走访至***西门时发现，***小区西门损坏，这个问题不仅影响小区美观，还影响小区居民出行，容易造成安全隐患。,0
184,垃圾过多,2020年12月1日***村网格员***在上午9点15分巡查到村口路时看到垃圾过多，影响村容村貌，不利于创建文明村庄。,5
185,柴草乱堆乱放，影响人居环境,柴草乱堆乱放，影响人居环境,0
186,清理村内乱堆物堆料,进行网格巡查，清理村内乱堆物堆料,1
187,网格员帮小区退伍老人填写档案信息,9月3日，***网格员按照街道对退役军人加强信息管理的通知，网格员按照人员名单通知退役军人及现役军人***，及烈士遗属对他们的信息进行详细登录。因退伍军人老人居多，眼睛也花，对里面的许多内容不明白，网格员耐心给他讲解并帮助他们填写。,0
188,在***村内巡查,2020年9月5号，***村，村内巡查，***村网格员。今天在***村网格内巡查时发现村内道路有一处路面积水，路上人员和车辆流量过多，给村民们带来交通安全隐患，为了防止交通安全隐患，及时清理处理。,0
189,德牧犬,日常巡*村中，巡逻发现前面邻居家养的德牧犬*村中游走，发现后立即把狗狗迁回家，邻居没在家，把狗狗圈到院子里把大门串好。,0
190,塑料布晾晒不规范,2020年9月2日10时20分左右，***网格员***在日常巡查过程中，发现南北大街东第一条胡同有村民把塑料布晾晒在胡同里，不仅阻碍胡同交通安全出行，也影响村容村貌，存在安全隐患。,1
191,塑料袋在街上被风刮的到处都是,网格内巡查发现村内街道上有塑料袋被风刮的到处跑，影响村容整洁，发现后立刻进行清理,3
192,电信低垂,9月4日9：30，巡视小区35号楼东侧电线低垂，存在安全隐患，上报物业站站长，联系施工队及时整改。,11
193,村民***振全房西电线掉落存在***全隐患,巡查时发现村民房西电线掉落，存在***全隐患,0
194,巡查时发现不用的闭路线散落在地上，影响村容,巡查时发现不用的闭路线散落在地上，影响村容,0
195,2号楼西侧垃圾桶外堆放较多垃圾,2020年9月10日上午10点3分***社区第四网格的网格员到***巡查时，发现2号楼西侧垃圾桶外堆放较多垃圾，如果不及时清理，异味过重，影响居民生活环境，同时也影响小区的区容区貌，希望能够尽快得到解决。,0
196,车辆乱停放,2020年9月6日下午2点50分左右，***街道***区***专属网格网格员***正在***商场外围日常巡查，当网格员巡查到***商场北侧消防通道时发现，有一车辆停放在***商场北侧消防通道处，且该车停放在此处严重影响了处于公共停车位处车辆的正常出入，极易导致交通拥堵现象的发生，影响交通秩序，因此该车辆必须立即开走。,2
197,乱堆乱放,在小区内巡查时，发现在15号楼二单元地下室有杂物堆放，已通知物业协调处理。,1
198,晒麦子,2020年9月8日10:30分左右，***村第一网格网格员***巡查至村南东西大街时，发现有人在公路上晒麦子，影响村容村貌，破坏环境卫生，不利于环境整治。,12
199,玉米占路,9.5日周六，下午网格内巡查发现***门前的路面上有晾晒玉米现象，存在安全隐患。需清理。,1
200,一起清理快餐店门口物品,时间:2020年9月7号地点:***内容:今天上午，***全体网格员和社区工作人员在书香门第小区为创城排查，发现沿街商铺快餐店门口摆放了许多物品，和店主沟通交流，建议把门口清理干净。,1
201,网格员接到6号楼居民反映301居民从楼上扔装修垃圾，划伤自己的车库门，希望网格员调解。,2020年9月6日上午10:00分，***社区一号网格员***、二号网格员***，接到***6号楼1单元401居民电话反映，楼下301居民在装修过程中，从3楼往下扔装修垃圾时划伤401居民新装的车库玻璃门，并且车库附近地面散落很多玻璃碎片，给301居民造成财产损失，并存在严重安全隐患，双方因此闹得很僵，401居民希望网格员帮助协调解决。网格员立即来到现场，经了解，401居民希望301居民赔偿800元，双方未达成一致意见，网格员分别与双方交流并耐心调解，最后经过网格员的耐心调解，301居民同意401提出的赔偿条件，双方得以和解，也成功维持了邻里和谐和社区安定。,0
